"###Public_4###"
"ID","Date/Time","Action","Message","SSID","AP"
" 976 ","2023-07-15 17:53:21","client-authentication","Client 56:9b:a9:fc:63:d5 authenticated.","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 977 ","2023-07-15 17:53:21","client-ip-detected","Client 56:9b:a9:fc:63:d5 had an IP address detected (by IP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 978 ","2023-07-15 17:53:22","auth-req","AP received authentication request frame from client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 979 ","2023-07-15 17:53:22","auth-resp","AP sent authentication response frame to client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 980 ","2023-07-15 17:53:22","reassoc-req","AP received reassociation request frame from client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 981 ","2023-07-15 17:53:22","reassoc-resp","AP sent reassociation response frame to client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 982 ","2023-07-15 17:53:24","client-authentication","Client 56:9b:a9:fc:63:d5 authenticated.","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 983 ","2023-07-15 17:53:24","client-ip-detected","Client 56:9b:a9:fc:63:d5 had an IP address detected (by IP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 984 ","2023-07-15 17:53:24","auth-req","AP received authentication request frame from client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 985 ","2023-07-15 17:53:24","auth-resp","AP sent authentication response frame to client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 986 ","2023-07-15 17:53:24","reassoc-req","AP received reassociation request frame from client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 987 ","2023-07-15 17:53:24","reassoc-resp","AP sent reassociation response frame to client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 988 ","2023-07-15 17:53:24","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.78 from client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 989 ","2023-07-15 17:53:24","DHCP-ACK","DHCP ACK for IP 172.17.0.78 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 8a:03:fa:3c:ed:9b from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 990 ","2023-07-15 17:53:25","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.78 from client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 991 ","2023-07-15 17:53:25","DHCP-ACK","DHCP ACK for IP 172.17.0.78 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 8a:03:fa:3c:ed:9b from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 992 ","2023-07-15 17:53:29","client-ip-detected","Client 56:9b:a9:fc:63:d5 had an IP address detected (by IP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 993 ","2023-07-15 17:53:29","client-ip-detected","Client 56:9b:a9:fc:63:d5 had an IPv6 address detected (by ARP packets)","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 994 ","2023-07-15 17:53:32","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 995 ","2023-07-15 17:53:40","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.3 from client a0:6a:44:f3:c6:49","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 996 ","2023-07-15 17:53:40","DHCP-ACK","DHCP ACK for IP 172.17.0.3 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client a0:6a:44:f3:c6:49 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 997 ","2023-07-15 17:53:43","auth-req","AP received authentication request frame from client ee:e4:2b:8c:91:9d","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 998 ","2023-07-15 17:53:43","auth-resp","AP sent authentication response frame to client ee:e4:2b:8c:91:9d","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 999 ","2023-07-15 17:53:43","reassoc-req","AP received reassociation request frame from client ee:e4:2b:8c:91:9d","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 1000 ","2023-07-15 17:53:47","client-authentication","Client 02:b3:1f:b0:12:e0 authenticated.","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1001 ","2023-07-15 17:53:47","client-ip-detected","Client 02:b3:1f:b0:12:e0 had an IP address detected (by ARP packets).","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1002 ","2023-07-15 17:53:47","auth-req","AP received authentication request frame from client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1003 ","2023-07-15 17:53:47","auth-resp","AP sent authentication response frame to client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1004 ","2023-07-15 17:53:47","reassoc-req","AP received reassociation request frame from client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1005 ","2023-07-15 17:53:47","reassoc-resp","AP sent reassociation response frame to client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1006 ","2023-07-15 17:53:53","client-authentication","Client ea:e6:b0:60:d5:b1 authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 1007 ","2023-07-15 17:53:53","client-ip-detected","Client ea:e6:b0:60:d5:b1 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 1008 ","2023-07-15 17:53:53","client-ip-detected","Client ea:e6:b0:60:d5:b1 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 1009 ","2023-07-15 17:53:53","client-ip-detected","Client ea:e6:b0:60:d5:b1 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 1010 ","2023-07-15 17:53:54","auth-req","AP received authentication request frame from client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 1011 ","2023-07-15 17:53:54","auth-resp","AP sent authentication response frame to client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 1012 ","2023-07-15 17:53:54","assoc-req","AP received association request frame from client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 1013 ","2023-07-15 17:53:54","assoc-resp","AP sent association response frame to client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 1014 ","2023-07-15 17:53:54","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.37 from client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 1015 ","2023-07-15 17:53:54","DHCP-ACK","DHCP ACK for IP 172.17.0.37 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client ea:e6:b0:60:d5:b1 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Office_AP"
" 1016 ","2023-07-15 17:53:55","client-authentication","Client 02:b3:1f:b0:12:e0 authenticated.","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1017 ","2023-07-15 17:53:55","auth-req","AP received authentication request frame from client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1018 ","2023-07-15 17:53:55","auth-resp","AP sent authentication response frame to client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1019 ","2023-07-15 17:53:55","reassoc-req","AP received reassociation request frame from client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1020 ","2023-07-15 17:53:55","reassoc-resp","AP sent reassociation response frame to client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1021 ","2023-07-15 17:53:56","client-disconnected-by-wtp","Client ee:e4:2b:8c:91:9d disconnected by WTP.","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 1022 ","2023-07-15 17:53:57","client-ip-detected","Client 02:b3:1f:b0:12:e0 had an IP address detected (by ARP packets).","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 1023 ","2023-07-15 17:54:01","client-disconnected-by-wtp","Client ea:e6:b0:60:d5:b1 disconnected by WTP.","Bass Lake Public WiFi","BassLake_Office_AP"
" 1024 ","2023-07-15 17:54:07","client-authentication","Client 82:7a:2a:b8:37:42 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 1025 ","2023-07-15 17:54:07","auth-req","AP received authentication request frame from client 82:7a:2a:b8:37:42","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 1026 ","2023-07-15 17:54:07","auth-resp","AP sent authentication response frame to client 82:7a:2a:b8:37:42","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 1027 ","2023-07-15 17:54:07","reassoc-req","AP received reassociation request frame from client 82:7a:2a:b8:37:42","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 1028 ","2023-07-15 17:54:07","reassoc-resp","AP sent reassociation response frame to client 82:7a:2a:b8:37:42","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 1029 ","2023-07-15 17:54:20","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.15 from client f0:b6:1e:32:7a:99","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 1030 ","2023-07-15 17:54:20","DHCP-ACK","DHCP ACK for IP 172.17.0.15 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client f0:b6:1e:32:7a:99 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 1031 ","2023-07-15 17:54:37","client-ip-detected","Client 82:7a:2a:b8:37:42 had an IP address detected (by ARP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 1032 ","2023-07-15 17:54:48","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 1033 ","2023-07-15 17:54:59","client-authentication","Client 8a:03:fa:3c:ed:9b authenticated.","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1034 ","2023-07-15 17:54:59","client-authentication","Client 56:9b:a9:fc:63:d5 authenticated.","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1035 ","2023-07-15 17:54:59","client-ip-detected","Client 56:9b:a9:fc:63:d5 had an IP address detected (by IP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1036 ","2023-07-15 17:55:00","auth-req","AP received authentication request frame from client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1037 ","2023-07-15 17:55:00","auth-resp","AP sent authentication response frame to client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1038 ","2023-07-15 17:55:00","reassoc-req","AP received reassociation request frame from client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1039 ","2023-07-15 17:55:00","reassoc-resp","AP sent reassociation response frame to client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1040 ","2023-07-15 17:55:00","auth-req","AP received authentication request frame from client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1041 ","2023-07-15 17:55:00","auth-resp","AP sent authentication response frame to client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1042 ","2023-07-15 17:55:00","reassoc-req","AP received reassociation request frame from client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1043 ","2023-07-15 17:55:00","reassoc-resp","AP sent reassociation response frame to client 56:9b:a9:fc:63:d5","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1044 ","2023-07-15 17:55:05","client-authentication","Client d2:29:2b:b4:69:cd authenticated.","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 1045 ","2023-07-15 17:55:05","client-ip-detected","Client d2:29:2b:b4:69:cd had an IP address detected (by ARP packets).","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 1046 ","2023-07-15 17:55:06","auth-req","AP received authentication request frame from client d2:29:2b:b4:69:cd","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 1047 ","2023-07-15 17:55:06","auth-resp","AP sent authentication response frame to client d2:29:2b:b4:69:cd","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 1048 ","2023-07-15 17:55:06","reassoc-req","AP received reassociation request frame from client d2:29:2b:b4:69:cd","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 1049 ","2023-07-15 17:55:06","reassoc-resp","AP sent reassociation response frame to client d2:29:2b:b4:69:cd","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 1050 ","2023-07-15 17:55:06","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.57 from client d2:29:2b:b4:69:cd","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 1051 ","2023-07-15 17:55:06","DHCP-ACK","DHCP ACK for IP 172.17.0.57 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client d2:29:2b:b4:69:cd from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 1052 ","2023-07-15 17:55:10","client-authentication","Client 02:b3:1f:b0:12:e0 authenticated.","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 1053 ","2023-07-15 17:55:10","client-ip-detected","Client 02:b3:1f:b0:12:e0 had an IP address detected (by ARP packets).","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 1054 ","2023-07-15 17:55:10","auth-req","AP received authentication request frame from client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 1055 ","2023-07-15 17:55:10","auth-resp","AP sent authentication response frame to client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 1056 ","2023-07-15 17:55:10","auth-req","AP received authentication request frame from client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 1057 ","2023-07-15 17:55:10","auth-resp","AP sent authentication response frame to client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 1058 ","2023-07-15 17:55:10","reassoc-req","AP received reassociation request frame from client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 1059 ","2023-07-15 17:55:10","reassoc-resp","AP sent reassociation response frame to client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 1060 ","2023-07-15 17:55:15","client-ip-detected","Client 8a:03:fa:3c:ed:9b had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1061 ","2023-07-15 17:55:15","client-ip-detected","Client 8a:03:fa:3c:ed:9b had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1062 ","2023-07-15 17:55:15","client-ip-detected","Client 8a:03:fa:3c:ed:9b had an IPv6 address detected (by IP packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1063 ","2023-07-15 17:55:16","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.78 from client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1064 ","2023-07-15 17:55:16","DHCP-ACK","DHCP ACK for IP 172.17.0.78 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 8a:03:fa:3c:ed:9b from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1065 ","2023-07-15 17:55:16","client-disconnected-by-wtp","Client 02:b3:1f:b0:12:e0 disconnected by WTP.","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 1066 ","2023-07-15 17:55:17","client-authentication","Client 8a:03:fa:3c:ed:9b authenticated.","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1067 ","2023-07-15 17:55:17","client-ip-detected","Client 8a:03:fa:3c:ed:9b had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1068 ","2023-07-15 17:55:17","auth-req","AP received authentication request frame from client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1069 ","2023-07-15 17:55:17","auth-resp","AP sent authentication response frame to client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1070 ","2023-07-15 17:55:17","reassoc-req","AP received reassociation request frame from client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1071 ","2023-07-15 17:55:17","reassoc-resp","AP sent reassociation response frame to client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1072 ","2023-07-15 17:55:17","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.78 from client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1073 ","2023-07-15 17:55:17","DHCP-ACK","DHCP ACK for IP 172.17.0.78 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 8a:03:fa:3c:ed:9b from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1074 ","2023-07-15 17:55:17","client-ip-detected","Client 8a:03:fa:3c:ed:9b had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1075 ","2023-07-15 17:55:17","client-ip-detected","Client 8a:03:fa:3c:ed:9b had an IPv6 address detected (by IP packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1076 ","2023-07-15 17:55:19","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.78 from client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1077 ","2023-07-15 17:55:19","DHCP-ACK","DHCP ACK for IP 172.17.0.78 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 8a:03:fa:3c:ed:9b from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1078 ","2023-07-15 17:55:20","client-authentication","Client 8a:03:fa:3c:ed:9b authenticated.","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1079 ","2023-07-15 17:55:21","auth-req","AP received authentication request frame from client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1080 ","2023-07-15 17:55:21","auth-resp","AP sent authentication response frame to client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1081 ","2023-07-15 17:55:21","reassoc-req","AP received reassociation request frame from client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1082 ","2023-07-15 17:55:21","reassoc-resp","AP sent reassociation response frame to client 8a:03:fa:3c:ed:9b","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1083 ","2023-07-15 17:55:26","client-ip-detected","Client 8a:03:fa:3c:ed:9b had an IP address detected (by SAVE packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1084 ","2023-07-15 17:55:26","client-ip-detected","Client 8a:03:fa:3c:ed:9b had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1085 ","2023-07-15 17:55:28","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 1086 ","2023-07-15 17:55:31","client-ip-detected","Client 8a:03:fa:3c:ed:9b had an IP address detected (by SAVE packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1087 ","2023-07-15 17:55:31","client-ip-detected","Client 8a:03:fa:3c:ed:9b had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 1088 ","2023-07-15 17:55:38","client-authentication","Client 8a:03:fa:3c:ed:9b authenticated.","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
