"###Public_4###"
"ID","Date/Time","Action","Message","SSID","AP"
" 5304 ","2023-07-16 20:45:44","DHCP-ACK","DHCP ACK for IP 172.17.0.26 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client da:c4:7e:c9:09:8e from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","WWTP Public WiFi","WWTP AP"
" 5305 ","2023-07-16 20:46:16","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5306 ","2023-07-16 20:46:18","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5307 ","2023-07-16 20:46:59","client-ip-detected","Client 4a:ad:d7:35:b7:6c had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 5308 ","2023-07-16 20:46:59","client-ip-detected","Client 4a:ad:d7:35:b7:6c had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 5309 ","2023-07-16 20:47:11","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.31 from client 82:81:8e:50:45:ec","Town Hall Public WiFi","Town Hall 2nd Floor IT AP"
" 5310 ","2023-07-16 20:47:15","client-ip-detected","Client 3e:23:ff:16:52:8c had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5311 ","2023-07-16 20:47:11","DHCP-ACK","DHCP ACK for IP 172.17.0.31 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 82:81:8e:50:45:ec from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Town Hall Public WiFi","Town Hall 2nd Floor IT AP"
" 5312 ","2023-07-16 20:47:15","client-ip-detected","Client 3e:23:ff:16:52:8c had an IPv6 address detected (by ARP packets)","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5313 ","2023-07-16 20:47:54","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.51 from client c4:1c:ff:79:20:7d","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5314 ","2023-07-16 20:47:54","DHCP-ACK","DHCP ACK for IP 172.17.0.51 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c4:1c:ff:79:20:7d from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5315 ","2023-07-16 20:48:14","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5316 ","2023-07-16 20:48:22","client-authentication","Client 02:5c:96:c8:82:51 authenticated.","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5317 ","2023-07-16 20:48:22","auth-req","AP received authentication request frame from client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5318 ","2023-07-16 20:48:22","reassoc-req","AP received reassociation request frame from client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5319 ","2023-07-16 20:48:23","client-ip-detected","Client 02:5c:96:c8:82:51 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5320 ","2023-07-16 20:48:20","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5321 ","2023-07-16 20:48:22","auth-resp","AP sent authentication response frame to client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5322 ","2023-07-16 20:48:22","reassoc-resp","AP sent reassociation response frame to client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5323 ","2023-07-16 20:48:53","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.7 from client 74:e2:0c:04:72:8a","Town Hall Public WiFi","Town Hall Engineering"
" 5324 ","2023-07-16 20:49:00","client-authentication","Client 02:5c:96:c8:82:51 authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 5325 ","2023-07-16 20:49:00","auth-resp","AP sent authentication response frame to client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Office_AP"
" 5326 ","2023-07-16 20:49:00","reassoc-resp","AP sent reassociation response frame to client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Office_AP"
" 5327 ","2023-07-16 20:49:01","client-ip-detected","Client 02:5c:96:c8:82:51 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 5328 ","2023-07-16 20:49:12","client-authentication","Client 46:26:8b:c7:84:73 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5329 ","2023-07-16 20:48:53","DHCP-ACK","DHCP ACK for IP 172.17.0.7 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 74:e2:0c:04:72:8a from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Town Hall Public WiFi","Town Hall Engineering"
" 5330 ","2023-07-16 20:49:00","auth-req","AP received authentication request frame from client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Office_AP"
" 5331 ","2023-07-16 20:49:00","reassoc-req","AP received reassociation request frame from client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Office_AP"
" 5332 ","2023-07-16 20:49:13","auth-resp","AP sent authentication response frame to client 46:26:8b:c7:84:73","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5333 ","2023-07-16 20:49:13","assoc-resp","AP sent association response frame to client 46:26:8b:c7:84:73","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5334 ","2023-07-16 20:49:13","client-ip-detected","Client 46:26:8b:c7:84:73 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5335 ","2023-07-16 20:49:13","client-ip-detected","Client 46:26:8b:c7:84:73 had an IP address detected (by DHCP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5336 ","2023-07-16 20:49:14","DHCP-DISCOVER","DHCP DISCOVER from client 46:26:8b:c7:84:73","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5337 ","2023-07-16 20:49:14","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.27 offered by server 172.17.0.254 from client 46:26:8b:c7:84:73","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5338 ","2023-07-16 20:49:21","client-authentication","Client 3e:23:ff:16:52:8c authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 5339 ","2023-07-16 20:49:22","auth-resp","AP sent authentication response frame to client 3e:23:ff:16:52:8c","Bass Lake Public WiFi","BassLake_Office_AP"
" 5340 ","2023-07-16 20:49:22","reassoc-resp","AP sent reassociation response frame to client 3e:23:ff:16:52:8c","Bass Lake Public WiFi","BassLake_Office_AP"
" 5341 ","2023-07-16 20:49:13","auth-req","AP received authentication request frame from client 46:26:8b:c7:84:73","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5342 ","2023-07-16 20:49:13","assoc-req","AP received association request frame from client 46:26:8b:c7:84:73","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5343 ","2023-07-16 20:49:13","DHCP-DISCOVER","DHCP DISCOVER from client 46:26:8b:c7:84:73","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5344 ","2023-07-16 20:49:13","client-ip-detected","Client 46:26:8b:c7:84:73 had an IP address detected (by SAVE packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5345 ","2023-07-16 20:49:13","client-ip-detected","Client 46:26:8b:c7:84:73 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5346 ","2023-07-16 20:49:14","DHCP-OFFER","DHCP OFFER of IP 172.17.0.27 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 46:26:8b:c7:84:73 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5347 ","2023-07-16 20:49:14","DHCP-ACK","DHCP ACK for IP 172.17.0.27 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 46:26:8b:c7:84:73 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5348 ","2023-07-16 20:49:22","auth-req","AP received authentication request frame from client 3e:23:ff:16:52:8c","Bass Lake Public WiFi","BassLake_Office_AP"
" 5349 ","2023-07-16 20:49:22","reassoc-req","AP received reassociation request frame from client 3e:23:ff:16:52:8c","Bass Lake Public WiFi","BassLake_Office_AP"
" 5350 ","2023-07-16 20:49:29","client-authentication","Client 4a:ad:d7:35:b7:6c authenticated.","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5351 ","2023-07-16 20:49:29","client-ip-detected","Client 4a:ad:d7:35:b7:6c had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5352 ","2023-07-16 20:49:29","auth-resp","AP sent authentication response frame to client 4a:ad:d7:35:b7:6c","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5353 ","2023-07-16 20:49:29","reassoc-resp","AP sent reassociation response frame to client 4a:ad:d7:35:b7:6c","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5354 ","2023-07-16 20:49:33","client-authentication","Client 02:5c:96:c8:82:51 authenticated.","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5355 ","2023-07-16 20:49:33","auth-resp","AP sent authentication response frame to client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5356 ","2023-07-16 20:49:33","reassoc-resp","AP sent reassociation response frame to client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5357 ","2023-07-16 20:49:36","client-ip-detected","Client 02:5c:96:c8:82:51 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5358 ","2023-07-16 20:49:29","auth-req","AP received authentication request frame from client 4a:ad:d7:35:b7:6c","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5359 ","2023-07-16 20:49:29","reassoc-req","AP received reassociation request frame from client 4a:ad:d7:35:b7:6c","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5360 ","2023-07-16 20:49:33","auth-req","AP received authentication request frame from client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5361 ","2023-07-16 20:49:33","reassoc-req","AP received reassociation request frame from client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5362 ","2023-07-16 20:49:51","client-ip-detected","Client 3e:23:ff:16:52:8c had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 5363 ","2023-07-16 20:50:12","DHCP-ACK","DHCP ACK for IP 172.17.0.23 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client e8:51:77:0e:dc:44 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Town Hall Public WiFi","Town Hall Engineering"
" 5364 ","2023-07-16 20:50:12","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.23 from client e8:51:77:0e:dc:44","Town Hall Public WiFi","Town Hall Engineering"
" 5365 ","2023-07-16 20:50:23","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5366 ","2023-07-16 20:50:24","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5367 ","2023-07-16 20:50:51","client-authentication","Client 56:dc:68:f9:d0:87 authenticated.","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5368 ","2023-07-16 20:50:52","auth-resp","AP sent authentication response frame to client 56:dc:68:f9:d0:87","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5369 ","2023-07-16 20:50:52","reassoc-resp","AP sent reassociation response frame to client 56:dc:68:f9:d0:87","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5370 ","2023-07-16 20:50:53","client-ip-detected","Client 56:dc:68:f9:d0:87 had an IP address detected (by IP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5371 ","2023-07-16 20:50:52","auth-req","AP received authentication request frame from client 56:dc:68:f9:d0:87","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5372 ","2023-07-16 20:50:52","reassoc-req","AP received reassociation request frame from client 56:dc:68:f9:d0:87","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5373 ","2023-07-16 20:51:20","client-disconnected-by-wtp","Client 4a:ad:d7:35:b7:6c disconnected by WTP.","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5374 ","2023-07-16 20:52:06","client-disconnected-by-wtp","Client 46:26:8b:c7:84:73 disconnected by WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5375 ","2023-07-16 20:52:21","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.146 from client 3c:f0:11:cd:e3:26","Town Hall Public WiFi","Town Hall Exec Conf Room"
" 5376 ","2023-07-16 20:52:25","client-authentication","Client 82:52:18:fd:7b:ad authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5377 ","2023-07-16 20:52:26","auth-req","AP received authentication request frame from client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5378 ","2023-07-16 20:52:26","reassoc-req","AP received reassociation request frame from client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5379 ","2023-07-16 20:52:26","client-ip-detected","Client 82:52:18:fd:7b:ad had an IP address detected (by SAVE packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5380 ","2023-07-16 20:52:34","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5381 ","2023-07-16 20:52:21","DHCP-ACK","DHCP ACK for IP 172.17.0.146 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 3c:f0:11:cd:e3:26 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Town Hall Public WiFi","Town Hall Exec Conf Room"
" 5382 ","2023-07-16 20:52:26","auth-resp","AP sent authentication response frame to client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5383 ","2023-07-16 20:52:26","reassoc-resp","AP sent reassociation response frame to client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5384 ","2023-07-16 20:52:26","client-ip-detected","Client 82:52:18:fd:7b:ad had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5385 ","2023-07-16 20:52:28","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5386 ","2023-07-16 20:52:50","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.90 from client e2:18:bf:2f:b5:40","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5387 ","2023-07-16 20:52:55","client-ip-detected","Client 82:52:18:fd:7b:ad had an IP address detected (by SAVE packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5388 ","2023-07-16 20:52:50","DHCP-ACK","DHCP ACK for IP 172.17.0.90 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client e2:18:bf:2f:b5:40 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5389 ","2023-07-16 20:52:55","client-ip-detected","Client 82:52:18:fd:7b:ad had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5390 ","2023-07-16 20:53:08","client-disconnected-by-wtp","Client 82:52:18:fd:7b:ad disconnected by WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5391 ","2023-07-16 20:53:27","client-authentication","Client 82:52:18:fd:7b:ad authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5392 ","2023-07-16 20:53:28","auth-req","AP received authentication request frame from client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5393 ","2023-07-16 20:53:28","assoc-req","AP received association request frame from client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5394 ","2023-07-16 20:53:28","DHCP-DISCOVER","DHCP DISCOVER from client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5395 ","2023-07-16 20:53:28","client-ip-detected","Client 82:52:18:fd:7b:ad had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5396 ","2023-07-16 20:53:29","client-ip-detected","Client 82:52:18:fd:7b:ad had an IP address detected (by DHCP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5397 ","2023-07-16 20:53:29","DHCP-OFFER","DHCP OFFER of IP 172.17.0.20 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 82:52:18:fd:7b:ad from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5398 ","2023-07-16 20:53:29","DHCP-ACK","DHCP ACK for IP 172.17.0.20 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 82:52:18:fd:7b:ad from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5399 ","2023-07-16 20:53:28","auth-resp","AP sent authentication response frame to client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5400 ","2023-07-16 20:53:28","assoc-resp","AP sent association response frame to client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5401 ","2023-07-16 20:53:28","client-ip-detected","Client 82:52:18:fd:7b:ad had an IP address detected (by SAVE packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5402 ","2023-07-16 20:53:29","client-ip-detected","Client 82:52:18:fd:7b:ad had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5403 ","2023-07-16 20:53:29","DHCP-DISCOVER","DHCP DISCOVER from client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5404 ","2023-07-16 20:53:29","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.20 offered by server 172.17.0.254 from client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5405 ","2023-07-16 20:53:38","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.15 from client f0:b6:1e:32:7a:99","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5406 ","2023-07-16 20:53:42","DHCP-ACK","DHCP ACK for IP 172.17.0.165 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client f0:a3:b2:4a:0b:c2 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 5407 ","2023-07-16 20:53:38","DHCP-ACK","DHCP ACK for IP 172.17.0.15 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client f0:b6:1e:32:7a:99 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5408 ","2023-07-16 20:53:42","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.165 from client f0:a3:b2:4a:0b:c2","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 5409 ","2023-07-16 20:53:45","client-disconnected-by-wtp","Client 02:5c:96:c8:82:51 disconnected by WTP.","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 5410 ","2023-07-16 20:54:09","client-ip-detected","Client 56:dc:68:f9:d0:87 had an IPv6 address detected (by IP packets)","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5411 ","2023-07-16 20:54:16","DHCP-ACK","DHCP ACK for IP 172.17.0.56 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client d2:89:2d:cb:0d:b9 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC_Communications_AP"
" 5412 ","2023-07-16 20:54:09","client-ip-detected","Client 56:dc:68:f9:d0:87 had an IP address detected (by IP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 5413 ","2023-07-16 20:54:16","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.56 from client d2:89:2d:cb:0d:b9","HSPD Public WiFi","LEC_Communications_AP"
" 5414 ","2023-07-16 20:54:25","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 5415 ","2023-07-16 20:54:43","client-ip-detected","Client e2:18:bf:2f:b5:40 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
